"ENTREZID","SYMBOL","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","newPadj"
319179,"Hist1h2be",22.6463527501531,-0.0994230320793072,0.802699066717715,-0.123860904044468,0.901425408566157,0.946727449579565,1
319181,"Hist1h2bg",8.65561125857196,0.37267506231366,1.23248409530729,0.302377177711768,0.762364550510151,0.862362664280126,1
319190,"Hist2h2be",227.69143355044,0.278691895634998,0.251333656103311,1.10885227213836,0.267493916219804,0.439470308265624,1
319236,"Trim12c",938.802850641543,0.0499778741838612,0.129614545226836,0.385588470000769,0.699801473724992,0.821776734998707,1
319278,"A230050P20Rik",915.024015085108,-0.491112911956267,0.138487955657295,-3.54624999427088,0.000390755318935147,0.00191753429052717,1
319352,"Pianp",6.46158425466167,-0.941746342727439,1.5641623616188,-0.602077102630698,0.547122815327419,0.709142449009097,1
319583,"Lig4",242.592449862637,-0.347960076201788,0.249551669394438,-1.39434080744139,0.16321471358848,0.305307974791914,1
319817,"Rc3h2",2155.41070392161,-0.0342875121511891,0.0890368322441761,-0.385093576298385,0.70016808708709,0.82206244321347,1
319953,"Ttll1",349.656503387842,-0.4513869273425,0.285859575674778,-1.57905127465816,0.114324296576069,0.233571229887944,1
320795,"Pkn1",7009.29174700665,0.00354386274558521,0.0772619233459211,0.0458681662598334,0.963415327105019,0.97998851341588,1
320910,"Itgb8",615.119836598889,-0.0633194945662488,0.169960048486253,-0.372555168877646,0.709479544404238,0.828762113679841,1
321019,"Gpr183",2959.94736250189,-0.294393271419075,0.0761638804188433,-3.86526093208665,0.00011097049867538,0.000619066802861441,1
326623,"Tnfsf15",11.7383631064087,0.582789594435083,1.06061675646171,0.549481790556758,0.582674857705912,0.737851228743574,1
328795,"Ubash3a",7140.14819347669,-0.136976128443691,0.0589039674549564,-2.32541430334784,0.0200498173878753,0.0585338767752446,1
329260,"Dennd1b",2833.26768491145,0.319779744842656,0.0804001959178308,3.97735031851753,6.96874615782085e-05,0.000410217627029693,1
332579,"Card9",57.3854938348458,-0.547080178921749,0.51887869626329,-1.05435082006942,0.291722329593009,0.467756827207505,1
360013,"Myo18a",5210.56396700957,-0.0521843242946879,0.0910220984755259,-0.573314889116946,0.566431505961496,0.724573661036614,1
378460,"Pram1",73.4618114071253,-1.05174742824037,0.436486919537353,-2.4095737607788,0.0159711672929467,0.0484072683602768,1
